"","orig.dest","orig","dest","year","orig_code","dest_code","flows","contig","comlang_off","colony","dist","col45","landlocked_orig","landlocked_dest","gdp_pc_dest","gdp_pc_orig","population_dest","population_orig"
"192","DEU_AUS","DEU","AUS",2005,276,36,6229,0,0,0,16562.72,0,0,0,40542.4981461435,38072.6108061329,20178543,81602739
"193","DEU_AUS","DEU","AUS",2010,276,36,9073,0,0,0,16562.72,0,0,0,42588.4509885439,40808.9628628844,22154687,80827001
"194","DEU_AUS","DEU","AUS",2015,276,36,8779,0,0,0,16562.72,0,0,0,45369.3103353939,43730.6447366711,23932499,81787411
"195","DEU_AUS","DEU","AUS",2020,276,36,5390,0,0,0,16562.72,0,0,0,46255.9119868882,44597.7377348429,25499881,83783945
"196","DJI_AUS","DJI","AUS",2000,262,36,5,0,0,0,12390.16,0,0,0,36510.1629185009,3028.16664077998,18991434,717577
"197","DJI_AUS","DJI","AUS",2005,262,36,14,0,0,0,12390.16,0,0,0,40542.4981461435,3188.34584328923,20178543,783248
"198","DJI_AUS","DJI","AUS",2010,262,36,12,0,0,0,12390.16,0,0,0,42588.4509885439,3617.06734218197,22154687,840194
"199","DJI_AUS","DJI","AUS",2015,262,36,31,0,0,0,12390.16,0,0,0,45369.3103353939,4520.78772969262,23932499,913998
"200","DJI_AUS","DJI","AUS",2020,262,36,18,0,0,0,12390.16,0,0,0,46255.9119868882,5334.54506779761,25499881,988002
"201","DNK_AUS","DNK","AUS",2000,208,36,119,0,0,0,16054.1,0,0,0,36510.1629185009,42344.8372095063,18991434,5341192
"202","DNK_AUS","DNK","AUS",2005,208,36,878,0,0,0,16054.1,0,0,0,40542.4981461435,44578.6375451462,20178543,5421701
"203","DNK_AUS","DNK","AUS",2010,208,36,860,0,0,0,16054.1,0,0,0,42588.4509885439,43971.6353470722,22154687,5554849
"204","DNK_AUS","DNK","AUS",2015,208,36,733,0,0,0,16054.1,0,0,0,45369.3103353939,45748.1026944161,23932499,5688695
"205","DNK_AUS","DNK","AUS",2020,208,36,517,0,0,0,16054.1,0,0,0,46255.9119868882,48625.1863925726,25499881,5792203
"206","DZA_AUS","DZA","AUS",2000,12,36,56,0,0,0,17139.16,0,0,0,36510.1629185009,10570.4520258871,18991434,31042238
"207","DZA_AUS","DZA","AUS",2005,12,36,175,0,0,0,17139.16,0,0,0,40542.4981461435,12751.6933985748,20178543,33149720
"208","DZA_AUS","DZA","AUS",2010,12,36,129,0,0,0,17139.16,0,0,0,42588.4509885439,13315.009380487,22154687,35977451
"209","DZA_AUS","DZA","AUS",2015,12,36,102,0,0,0,17139.16,0,0,0,45369.3103353939,14202.8690222857,23932499,39728020
"210","DZA_AUS","DZA","AUS",2020,12,36,110,0,0,0,17139.16,0,0,0,46255.9119868882,13185.0426121594,25499881,43851043
"211","ECU_AUS","ECU","AUS",2000,218,36,29,0,0,0,13617.09,0,0,0,36510.1629185009,7367.984712724,18991434,12681123
"212","ECU_AUS","ECU","AUS",2005,218,36,215,0,0,0,13617.09,0,0,0,40542.4981461435,8585.02663042632,20178543,13825839
"213","ECU_AUS","ECU","AUS",2010,218,36,218,0,0,0,13617.09,0,0,0,42588.4509885439,9327.69821005246,22154687,15011114
"214","ECU_AUS","ECU","AUS",2015,218,36,197,0,0,0,13617.09,0,0,0,45369.3103353939,10718.9958059756,23932499,16212022
"215","ECU_AUS","ECU","AUS",2020,218,36,154,0,0,0,13617.09,0,0,0,46255.9119868882,9473.21022485428,25499881,17643060
"216","EGY_AUS","EGY","AUS",2000,818,36,304,0,0,0,14425.52,0,0,0,36510.1629185009,7573.09606753101,18991434,68831561
"217","EGY_AUS","EGY","AUS",2005,818,36,2116,0,0,0,14425.52,0,0,0,40542.4981461435,8275.80294376827,20178543,75523576
"218","EGY_AUS","EGY","AUS",2010,818,36,3880,0,0,0,14425.52,0,0,0,42588.4509885439,10057.5495438243,22154687,82761244
"219","EGY_AUS","EGY","AUS",2015,818,36,5740,0,0,0,14425.52,0,0,0,45369.3103353939,10412.7757185481,23932499,92442549
"220","EGY_AUS","EGY","AUS",2020,818,36,5016,0,0,0,14425.52,0,0,0,46255.9119868882,11932.1114989743,25499881,102334403
"221","ERI_AUS","ERI","AUS",2000,232,36,191,0,1,0,13000.68,0,0,0,36510.1629185009,1072.59475746067,18991434,2292413
"222","ERI_AUS","ERI","AUS",2005,232,36,856,0,1,0,13000.68,0,0,0,40542.4981461435,1040.41254135818,20178543,2826653
"223","ERI_AUS","ERI","AUS",2010,232,36,1181,0,1,0,13000.68,0,0,0,42588.4509885439,946.432589393113,22154687,3170437
"224","ERI_AUS","ERI","AUS",2015,232,36,1689,0,1,0,13000.68,0,0,0,45369.3103353939,1022.07793676887,23932499,3342818
"225","ERI_AUS","ERI","AUS",2020,232,36,1453,0,1,0,13000.68,0,0,0,46255.9119868882,1032.55128453292,25499881,3546427
"226","ESP_AUS","ESP","AUS",2000,724,36,59,0,0,0,17699.45,0,0,0,36510.1629185009,29885.3339388631,18991434,40824745
"227","ESP_AUS","ESP","AUS",2005,724,36,621,0,0,0,17699.45,0,0,0,40542.4981461435,32635.603726267,20178543,44019118
"228","ESP_AUS","ESP","AUS",2010,724,36,866,0,0,0,17699.45,0,0,0,42588.4509885439,32203.399426921,22154687,46931011
"229","ESP_AUS","ESP","AUS",2015,724,36,1915,0,0,0,17699.45,0,0,0,45369.3103353939,32326.307975269,23932499,46671919
"230","ESP_AUS","ESP","AUS",2020,724,36,1906,0,0,0,17699.45,0,0,0,46255.9119868882,31724.7419997065,25499881,46754783
"231","EST_AUS","EST","AUS",2000,233,36,11,0,0,0,15241.88,0,0,0,36510.1629185009,15623.0461744047,18991434,1399111
"232","EST_AUS","EST","AUS",2005,233,36,83,0,0,0,15241.88,0,0,0,40542.4981461435,22948.2615515559,20178543,1355650
"233","EST_AUS","EST","AUS",2010,233,36,167,0,0,0,15241.88,0,0,0,42588.4509885439,22985.1326041333,22154687,1332103
"234","EST_AUS","EST","AUS",2015,233,36,490,0,0,0,15241.88,0,0,0,45369.3103353939,27409.5289681257,23932499,1315330
"235","EST_AUS","EST","AUS",2020,233,36,608,0,0,0,15241.88,0,0,0,46255.9119868882,31956.2727387619,25499881,1326539
"236","ETH_AUS","ETH","AUS",2000,231,36,386,0,1,0,12635.79,0,1,0,36510.1629185009,609.557224018954,18991434,66224809
"237","ETH_AUS","ETH","AUS",2005,231,36,2706,0,1,0,12635.79,0,1,0,40542.4981461435,710.2631015821,20178543,76346310
"238","ETH_AUS","ETH","AUS",2010,231,36,2989,0,1,0,12635.79,0,1,0,42588.4509885439,1046.88765282,22154687,87639962
"239","ETH_AUS","ETH","AUS",2015,231,36,3323,0,1,0,12635.79,0,1,0,45369.3103353939,1490.19803761275,23932499,100835453
"240","ETH_AUS","ETH","AUS",2020,231,36,2296,0,1,0,12635.79,0,1,0,46255.9119868882,1951.31554380438,25499881,114963583
"241","FIN_AUS","FIN","AUS",2000,246,36,55,0,0,0,15211.41,0,0,0,36510.1629185009,34849.1151220494,18991434,5187953
"242","FIN_AUS","FIN","AUS",2005,246,36,404,0,0,0,15211.41,0,0,0,40542.4981461435,39124.3140710768,20178543,5258933
"243","FIN_AUS","FIN","AUS",2010,246,36,614,0,0,0,15211.41,0,0,0,42588.4509885439,40049.7513931723,22154687,5365784
"244","FIN_AUS","FIN","AUS",2015,246,36,749,0,0,0,15211.41,0,0,0,45369.3103353939,39369.446617182,23932499,5481128
"245","FIN_AUS","FIN","AUS",2020,246,36,579,0,0,0,15211.41,0,0,0,46255.9119868882,41234.7274309998,25499881,5540718
"246","FJI_AUS","FJI","AUS",2000,242,36,1735,0,1,0,3224.041,0,0,0,36510.1629185009,8123.12120574716,18991434,811011
"247","FJI_AUS","FJI","AUS",2005,242,36,9009,0,1,0,3224.041,0,0,0,40542.4981461435,8838.88928975941,20178543,821606
"248","FJI_AUS","FJI","AUS",2010,242,36,8702,0,1,0,3224.041,0,0,0,42588.4509885439,8753.98779878264,22154687,859816
"249","FJI_AUS","FJI","AUS",2015,242,36,6295,0,1,0,3224.041,0,0,0,45369.3103353939,10157.4541284702,23932499,868632
"250","FJI_AUS","FJI","AUS",2020,242,36,2847,0,1,0,3224.041,0,0,0,46255.9119868882,8950.74030783493,25499881,896444
"251","FRA_AUS","FRA","AUS",2000,250,36,438,0,0,0,16975.46,0,0,0,36510.1629185009,35575.0295907682,18991434,59015092
"252","FRA_AUS","FRA","AUS",2005,250,36,3180,0,0,0,16975.46,0,0,0,40542.4981461435,37538.850216007,20178543,61120128
"253","FRA_AUS","FRA","AUS",2010,250,36,4583,0,0,0,16975.46,0,0,0,42588.4509885439,38033.4903755855,22154687,62879535
"254","FRA_AUS","FRA","AUS",2015,250,36,7423,0,0,0,16975.46,0,0,0,45369.3103353939,39090.7874052562,23932499,64453194
"255","FRA_AUS","FRA","AUS",2020,250,36,6319,0,0,0,16975.46,0,0,0,46255.9119868882,37733.5425118342,25499881,65273512
"256","FSM_AUS","FSM","AUS",2000,583,36,0,0,1,0,4602.055,0,0,0,36510.1629185009,2749.34874780329,18991434,107405
"257","FSM_AUS","FSM","AUS",2005,583,36,8,0,1,0,4602.055,0,0,0,40542.4981461435,2879.30402154221,20178543,106135
"258","FSM_AUS","FSM","AUS",2010,583,36,4,0,1,0,4602.055,0,0,0,42588.4509885439,2924.156764569,22154687,102916
"259","FSM_AUS","FSM","AUS",2015,583,36,0,0,1,0,4602.055,0,0,0,45369.3103353939,2884.43504173024,23932499,108886
"260","FSM_AUS","FSM","AUS",2020,583,36,3,0,1,0,4602.055,0,0,0,46255.9119868882,2887.11625380187,25499881,115021
"261","GBR_AUS","GBR","AUS",2000,826,36,11825,0,1,1,17011.27,0,0,0,36510.1629185009,33652.3326553618,18991434,58923305
"262","GBR_AUS","GBR","AUS",2005,826,36,98320,0,1,1,17011.27,0,0,0,40542.4981461435,37578.6790788596,20178543,60287953
"263","GBR_AUS","GBR","AUS",2010,826,36,153271,0,1,1,17011.27,0,0,0,42588.4509885439,37021.584937031,22154687,63459801
"264","GBR_AUS","GBR","AUS",2015,826,36,117620,0,1,1,17011.27,0,0,0,45369.3103353939,39240.4047358363,23932499,65860149
"265","GBR_AUS","GBR","AUS",2020,826,36,63994,0,1,1,17011.27,0,0,0,46255.9119868882,36726.6358507556,25499881,67886004
"266","GEO_AUS","GEO","AUS",2000,268,36,20,0,0,0,13695.83,0,0,0,36510.1629185009,3334.70275776903,18991434,4362184
"267","GEO_AUS","GEO","AUS",2005,268,36,56,0,0,0,13695.83,0,0,0,40542.4981461435,5003.08183470924,20178543,4210158
"268","GEO_AUS","GEO","AUS",2010,268,36,69,0,0,0,13695.83,0,0,0,42588.4509885439,6814.02145919676,22154687,4099096
"269","GEO_AUS","GEO","AUS",2015,268,36,46,0,0,0,13695.83,0,0,0,45369.3103353939,9424.36950745276,23932499,4024180
"270","GEO_AUS","GEO","AUS",2020,268,36,53,0,0,0,13695.83,0,0,0,46255.9119868882,11021.5967063358,25499881,3989175
"271","GHA_AUS","GHA","AUS",2000,288,36,83,0,1,0,15717.05,0,0,0,36510.1629185009,3083.19624832898,18991434,19278850
"272","GHA_AUS","GHA","AUS",2005,288,36,596,0,1,0,15717.05,0,0,0,40542.4981461435,3462.56879085212,20178543,21814648
"273","GHA_AUS","GHA","AUS",2010,288,36,993,0,1,0,15717.05,0,0,0,42588.4509885439,4155.73250259282,22154687,24779614
"274","GHA_AUS","GHA","AUS",2015,288,36,1196,0,1,0,15717.05,0,0,0,45369.3103353939,5157.03514315004,23932499,27849203
"275","GHA_AUS","GHA","AUS",2020,288,36,817,0,1,0,15717.05,0,0,0,46255.9119868882,5910.26110336305,25499881,31072945
"276","GIN_AUS","GIN","AUS",2000,324,36,1,0,0,0,17008.56,0,0,0,36510.1629185009,1440.05348474979,18991434,8240735
"277","GIN_AUS","GIN","AUS",2005,324,36,20,0,0,0,17008.56,0,0,0,40542.4981461435,1524.57182617226,20178543,9109585
"278","GIN_AUS","GIN","AUS",2010,324,36,101,0,0,0,17008.56,0,0,0,42588.4509885439,1573.51345831819,22154687,10192168
"279","GIN_AUS","GIN","AUS",2015,324,36,115,0,0,0,17008.56,0,0,0,45369.3103353939,1781.40012365777,23932499,11432096
"280","GIN_AUS","GIN","AUS",2020,324,36,122,0,0,0,17008.56,0,0,0,46255.9119868882,2279.60852589517,25499881,13132792
"281","GRC_AUS","GRC","AUS",2000,300,36,125,0,0,0,15337.68,0,0,0,36510.1629185009,24217.7617307261,18991434,11082103
"282","GRC_AUS","GRC","AUS",2005,300,36,754,0,0,0,15337.68,0,0,0,40542.4981461435,28969.6051738191,20178543,11224800
"283","GRC_AUS","GRC","AUS",2010,300,36,656,0,0,0,15337.68,0,0,0,42588.4509885439,28200.8869355074,22154687,10887640
"284","GRC_AUS","GRC","AUS",2015,300,36,2045,0,0,0,15337.68,0,0,0,45369.3103353939,23030.9138760515,23932499,10659737
"285","GRC_AUS","GRC","AUS",2020,300,36,1461,0,0,0,15337.68,0,0,0,46255.9119868882,22107.6858147106,25499881,10423056
"286","GRD_AUS","GRD","AUS",2000,308,36,2,0,1,0,15910.92,0,0,0,36510.1629185009,9718.36175384846,18991434,102837
"287","GRD_AUS","GRD","AUS",2005,308,36,6,0,1,0,15910.92,0,0,0,40542.4981461435,11979.8096077176,20178543,104658
"288","GRD_AUS","GRD","AUS",2010,308,36,5,0,1,0,15910.92,0,0,0,42588.4509885439,11229.6319239798,22154687,106227
"289","GRD_AUS","GRD","AUS",2015,308,36,3,0,1,0,15910.92,0,0,0,45369.3103353939,12835.5581574136,23932499,109603
"290","GRD_AUS","GRD","AUS",2020,308,36,6,0,1,0,15910.92,0,0,0,46255.9119868882,12905.3014218374,25499881,112519
"291","GTM_AUS","GTM","AUS",2000,320,36,8,0,0,0,13518.06,0,0,0,36510.1629185009,5921.69047722316,18991434,11650744
"292","GTM_AUS","GTM","AUS",2005,320,36,25,0,0,0,13518.06,0,0,0,40542.4981461435,6185.46161884248,20178543,13096028
"293","GTM_AUS","GTM","AUS",2010,320,36,52,0,0,0,13518.06,0,0,0,42588.4509885439,6646.24691472207,22154687,14630420
"294","GTM_AUS","GTM","AUS",2015,320,36,65,0,0,0,13518.06,0,0,0,45369.3103353939,7252.2647782969,23932499,16252425
"295","GTM_AUS","GTM","AUS",2020,320,36,52,0,0,0,13518.06,0,0,0,46255.9119868882,7409.3690454495,25499881,17915567
"296","HKG_AUS","HKG","AUS",2000,344,36,651,0,1,0,7377.491,0,0,0,36510.1629185009,35104.3483871452,18991434,6606328
"297","HKG_AUS","HKG","AUS",2005,344,36,4452,0,1,0,7377.491,0,0,0,40542.4981461435,42458.6904940068,20178543,6769579
"298","HKG_AUS","HKG","AUS",2010,344,36,8462,0,1,0,7377.491,0,0,0,42588.4509885439,50468.9676446286,22154687,6966324
"299","HKG_AUS","HKG","AUS",2015,344,36,5578,0,1,0,7377.491,0,0,0,45369.3103353939,56298.012529833,23932499,7185992
"300","HKG_AUS","HKG","AUS",2020,344,36,7078,0,1,0,7377.491,0,0,0,46255.9119868882,55068.3029976499,25499881,7496988
"301","HRV_AUS","HRV","AUS",2000,191,36,583,0,0,0,16041.65,0,0,0,36510.1629185009,15697.6447937474,18991434,4428075
"302","HRV_AUS","HRV","AUS",2005,191,36,1766,0,0,0,16041.65,0,0,0,40542.4981461435,19826.4240968693,20178543,4378066
"303","HRV_AUS","HRV","AUS",2010,191,36,574,0,0,0,16041.65,0,0,0,42588.4509885439,20671.5038589203,22154687,4328163
"304","HRV_AUS","HRV","AUS",2015,191,36,587,0,0,0,16041.65,0,0,0,45369.3103353939,20852.2926316115,23932499,4232874
"305","HRV_AUS","HRV","AUS",2020,191,36,419,0,0,0,16041.65,0,0,0,46255.9119868882,21991.7540302508,25499881,4105268
"306","HUN_AUS","HUN","AUS",2000,348,36,93,0,0,0,15795.78,0,1,0,36510.1629185009,17850.0233568719,18991434,10220509
"307","HUN_AUS","HUN","AUS",2005,348,36,667,0,0,0,15795.78,0,1,0,40542.4981461435,22413.3916168484,20178543,10085942
"308","HUN_AUS","HUN","AUS",2010,348,36,1123,0,0,0,15795.78,0,1,0,42588.4509885439,22446.6936807048,22154687,9927380
"309","HUN_AUS","HUN","AUS",2015,348,36,1679,0,0,0,15795.78,0,1,0,45369.3103353939,25484.4111766981,23932499,9777925
"310","HUN_AUS","HUN","AUS",2020,348,36,970,0,0,0,15795.78,0,1,0,46255.9119868882,28982.4480102403,25499881,9660350
"311","IDN_AUS","IDN","AUS",2000,360,36,3367,0,0,0,5511.902,0,0,0,36510.1629185009,5869.01631724428,18991434,211513822
"312","IDN_AUS","IDN","AUS",2005,360,36,23187,0,0,0,5511.902,0,0,0,40542.4981461435,6898.86132860477,20178543,226289468
"313","IDN_AUS","IDN","AUS",2010,360,36,14893,0,0,0,5511.902,0,0,0,42588.4509885439,8674.73529721143,22154687,241834226
"314","IDN_AUS","IDN","AUS",2015,360,36,12372,0,0,0,5511.902,0,0,0,45369.3103353939,10643.7328728402,23932499,258383257
"315","IDN_AUS","IDN","AUS",2020,360,36,7245,0,0,0,5511.902,0,0,0,46255.9119868882,12071.2122180547,25499881,273523621
"316","IND_AUS","IND","AUS",2000,356,36,4582,0,1,0,10435.1,0,0,0,36510.1629185009,2418.34641337055,18991434,1056575548
"317","IND_AUS","IND","AUS",2005,356,36,45645,0,1,0,10435.1,0,0,0,40542.4981461435,3088.44801605977,20178543,1147609924
"318","IND_AUS","IND","AUS",2010,356,36,106545,0,1,0,10435.1,0,0,0,42588.4509885439,4280.13086016465,22154687,1234281163
"319","IND_AUS","IND","AUS",2015,356,36,162160,0,1,0,10435.1,0,0,0,45369.3103353939,5585.24678620114,23932499,1310152392
"320","IND_AUS","IND","AUS",2020,356,36,144266,0,1,0,10435.1,0,0,0,46255.9119868882,6281.50327980997,25499881,1380004385
"321","IRL_AUS","IRL","AUS",2000,372,36,1018,0,1,0,17230.5,0,0,0,36510.1629185009,40118.862830243,18991434,3783095
"322","IRL_AUS","IRL","AUS",2005,372,36,6583,0,1,0,17230.5,0,0,0,40542.4981461435,47808.720278069,20178543,4141218
"323","IRL_AUS","IRL","AUS",2010,372,36,11367,0,1,0,17230.5,0,0,0,42588.4509885439,44282.1411843918,22154687,4554330
"324","IRL_AUS","IRL","AUS",2015,372,36,26157,0,1,0,17230.5,0,0,0,45369.3103353939,60327.0317445412,23932499,4652420
"325","IRL_AUS","IRL","AUS",2020,372,36,13544,0,1,0,17230.5,0,0,0,46255.9119868882,76792.1461466185,25499881,4937796
"326","IRN_AUS","IRN","AUS",2000,364,36,878,0,0,0,12915.79,0,0,0,36510.1629185009,12482.9672823391,18991434,65623397
"327","IRN_AUS","IRN","AUS",2005,364,36,4007,0,0,0,12915.79,0,0,0,40542.4981461435,15328.319009541,20178543,69762345
"328","IRN_AUS","IRN","AUS",2010,364,36,6934,0,0,0,12915.79,0,0,0,42588.4509885439,17617.33854681,22154687,73762519
"329","IRN_AUS","IRN","AUS",2015,364,36,15279,0,0,0,12915.79,0,0,0,45369.3103353939,16148.9761148561,23932499,78492208
"330","IRN_AUS","IRN","AUS",2020,364,36,10326,0,0,0,12915.79,0,0,0,46255.9119868882,16182.7494977977,25499881,83992953
"331","IRQ_AUS","IRQ","AUS",2000,368,36,2000,0,0,0,13400.57,0,0,0,36510.1629185009,5235.44187140257,18991434,23497589
"332","IRQ_AUS","IRQ","AUS",2005,368,36,10727,0,0,0,13400.57,0,0,0,40542.4981461435,11153.6442116277,20178543,26922279
"333","IRQ_AUS","IRQ","AUS",2010,368,36,16663,0,0,0,13400.57,0,0,0,42588.4509885439,12548.1857089256,22154687,29741977
"334","IRQ_AUS","IRQ","AUS",2015,368,36,15092,0,0,0,13400.57,0,0,0,45369.3103353939,14563.3866776639,23932499,35572269
"335","IRQ_AUS","IRQ","AUS",2020,368,36,16924,0,0,0,13400.57,0,0,0,46255.9119868882,13370.7029652707,25499881,40222503
"336","ISL_AUS","ISL","AUS",2000,352,36,8,0,0,0,16632.49,0,0,0,36510.1629185009,35331.9243637343,18991434,280439
"337","ISL_AUS","ISL","AUS",2005,352,36,29,0,0,0,16632.49,0,0,0,40542.4981461435,40870.774459084,20178543,294976
"338","ISL_AUS","ISL","AUS",2010,352,36,53,0,0,0,16632.49,0,0,0,42588.4509885439,40309.0233756715,22154687,320342
"339","ISL_AUS","ISL","AUS",2015,352,36,50,0,0,0,16632.49,0,0,0,45369.3103353939,44406.3045338557,23932499,330237
"340","ISL_AUS","ISL","AUS",2020,352,36,45,0,0,0,16632.49,0,0,0,46255.9119868882,47543.609714009,25499881,341250
"341","ISR_AUS","ISR","AUS",2000,376,36,213,0,1,0,14191.52,0,0,0,36510.1629185009,27667.0357649574,18991434,5945949
"342","ISR_AUS","ISR","AUS",2005,376,36,2174,0,1,0,14191.52,0,0,0,40542.4981461435,27765.712173111,20178543,6529470
"343","ISR_AUS","ISR","AUS",2010,376,36,2622,0,1,0,14191.52,0,0,0,42588.4509885439,30452.515301631,22154687,7346446
"344","ISR_AUS","ISR","AUS",2015,376,36,2091,0,1,0,14191.52,0,0,0,45369.3103353939,33375.8068656415,23932499,7978496
"345","ISR_AUS","ISR","AUS",2020,376,36,1364,0,1,0,14191.52,0,0,0,46255.9119868882,34297.7450057863,25499881,8655541
"346","ITA_AUS","ITA","AUS",2000,380,36,299,0,0,0,16333.25,0,0,0,36510.1629185009,36595.3593877571,18991434,56692178
"347","ITA_AUS","ITA","AUS",2005,380,36,2366,0,0,0,16333.25,0,0,0,40542.4981461435,37314.620365424,20178543,58281209
"348","ITA_AUS","ITA","AUS",2010,380,36,2997,0,0,0,16333.25,0,0,0,42588.4509885439,36205.8134838177,22154687,59325232
"349","ITA_AUS","ITA","AUS",2015,380,36,5254,0,0,0,16333.25,0,0,0,45369.3103353939,35049.1120343691,23932499,60578489
"350","ITA_AUS","ITA","AUS",2020,380,36,7045,0,0,0,16333.25,0,0,0,46255.9119868882,33540.7593887336,25499881,60461828
"351","JAM_AUS","JAM","AUS",2000,388,36,11,0,1,0,14968.03,0,0,0,36510.1629185009,8183.29836840774,18991434,2654698
"352","JAM_AUS","JAM","AUS",2005,388,36,66,0,1,0,14968.03,0,0,0,40542.4981461435,8404.10238885939,20178543,2740000
"353","JAM_AUS","JAM","AUS",2010,388,36,93,0,1,0,14968.03,0,0,0,42588.4509885439,8069.99919330106,22154687,2810464
"354","JAM_AUS","JAM","AUS",2015,388,36,118,0,1,0,14968.03,0,0,0,45369.3103353939,8122.86732813159,23932499,2891024
"355","JAM_AUS","JAM","AUS",2020,388,36,78,0,1,0,14968.03,0,0,0,46255.9119868882,7569.98876260553,25499881,2961161
"356","JOR_AUS","JOR","AUS",2000,400,36,173,0,0,0,14083.24,0,0,0,36510.1629185009,7743.68280678593,18991434,5122495
"357","JOR_AUS","JOR","AUS",2005,400,36,1387,0,0,0,14083.24,0,0,0,40542.4981461435,9466.43454081838,20178543,5765639
"358","JOR_AUS","JOR","AUS",2010,400,36,1419,0,0,0,14083.24,0,0,0,42588.4509885439,10337.6278095088,22154687,7261541
"359","JOR_AUS","JOR","AUS",2015,400,36,1811,0,0,0,14083.24,0,0,0,45369.3103353939,8761.2145942977,23932499,9266573
"360","JOR_AUS","JOR","AUS",2020,400,36,1546,0,0,0,14083.24,0,0,0,46255.9119868882,8209.39681363664,25499881,10203140
"361","JPN_AUS","JPN","AUS",2000,392,36,936,0,0,0,7831.446,0,0,0,36510.1629185009,34660.8423472514,18991434,127524168
"362","JPN_AUS","JPN","AUS",2005,392,36,7377,0,0,0,7831.446,0,0,0,40542.4981461435,36473.890028107,20178543,128326115
"363","JPN_AUS","JPN","AUS",2010,392,36,9605,0,0,0,7831.446,0,0,0,42588.4509885439,36281.3274200043,22154687,128542349
"364","JPN_AUS","JPN","AUS",2015,392,36,7309,0,0,0,7831.446,0,0,0,45369.3103353939,38104.0345083654,23932499,127985139
"365","JPN_AUS","JPN","AUS",2020,392,36,4136,0,0,0,7831.446,0,0,0,46255.9119868882,37947.7055156354,25499881,126476458
"366","KAZ_AUS","KAZ","AUS",2000,398,36,51,0,0,0,11415.23,0,1,0,36510.1629185009,9660.33947943809,18991434,14922724
"367","KAZ_AUS","KAZ","AUS",2005,398,36,228,0,0,0,11415.23,0,1,0,40542.4981461435,15329.9781724319,20178543,15402803
"368","KAZ_AUS","KAZ","AUS",2010,398,36,321,0,0,0,11415.23,0,1,0,42588.4509885439,19642.4960554179,22154687,16252273
"369","KAZ_AUS","KAZ","AUS",2015,398,36,431,0,0,0,11415.23,0,1,0,45369.3103353939,22708.0017102287,23932499,17572010
"370","KAZ_AUS","KAZ","AUS",2020,398,36,366,0,0,0,11415.23,0,1,0,46255.9119868882,24451.0080642836,25499881,18776707
"371","KEN_AUS","KEN","AUS",2000,404,36,168,0,1,0,12158.13,0,0,0,36510.1629185009,2293.75270500575,18991434,31964557
"372","KEN_AUS","KEN","AUS",2005,404,36,1894,0,1,0,12158.13,0,0,0,40542.4981461435,2386.970679395,20178543,36624897
"373","KEN_AUS","KEN","AUS",2010,404,36,2288,0,1,0,12158.13,0,0,0,42588.4509885439,2658.19699424746,22154687,42030684
"374","KEN_AUS","KEN","AUS",2015,404,36,2876,0,1,0,12158.13,0,0,0,45369.3103353939,3020.48175403193,23932499,47878339
"375","KEN_AUS","KEN","AUS",2020,404,36,2106,0,1,0,12158.13,0,0,0,46255.9119868882,3308.5614365604,25499881,53771300
"376","KGZ_AUS","KGZ","AUS",2000,417,36,22,0,0,0,11550.83,0,1,0,36510.1629185009,2340.11814732931,18991434,4920712
"377","KGZ_AUS","KGZ","AUS",2005,417,36,150,0,0,0,11550.83,0,1,0,40542.4981461435,2731.54307175942,20178543,5075340
"378","KGZ_AUS","KGZ","AUS",2010,417,36,151,0,0,0,11550.83,0,1,0,42588.4509885439,3150.0597940733,22154687,5422298
"379","KGZ_AUS","KGZ","AUS",2015,417,36,95,0,0,0,11550.83,0,1,0,45369.3103353939,3712.15651307738,23932499,5959126
"380","KGZ_AUS","KGZ","AUS",2020,417,36,73,0,0,0,11550.83,0,1,0,46255.9119868882,3751.69992646602,25499881,6524191
"381","KHM_AUS","KHM","AUS",2000,116,36,246,0,0,0,7037.221,0,0,0,36510.1629185009,1343.75193681963,18991434,12155241
"382","KHM_AUS","KHM","AUS",2005,116,36,2666,0,0,0,7037.221,0,0,0,40542.4981461435,1930.12500384017,20178543,13273355
"383","KHM_AUS","KHM","AUS",2010,116,36,3530,0,0,0,7037.221,0,0,0,42588.4509885439,2472.2310804209,22154687,14312205
"384","KHM_AUS","KHM","AUS",2015,116,36,3881,0,0,0,7037.221,0,0,0,45369.3103353939,3232.73807609192,23932499,15521435
"385","KHM_AUS","KHM","AUS",2020,116,36,2990,0,0,0,7037.221,0,0,0,46255.9119868882,3789.37589948098,25499881,16718971
"386","KIR_AUS","KIR","AUS",2000,296,36,7,0,1,0,4549.427,0,0,0,36510.1629185009,1783.56548552108,18991434,84405
"387","KIR_AUS","KIR","AUS",2005,296,36,38,0,1,0,4549.427,0,0,0,40542.4981461435,1764.4668163297,20178543,92319
"388","KIR_AUS","KIR","AUS",2010,296,36,59,0,1,0,4549.427,0,0,0,42588.4509885439,1584.48358438996,22154687,102930
