coub,sex,age_lfs,edu_lfs,national,oecd,regionb,oecdb,fborn,number
IRN,2,2,2,1,1,ASIA,0,1,70547
IRN,2,2,3,1,1,ASIA,0,1,153897
IRN,2,2,99,1,1,ASIA,0,1,2627
IRN,2,2,1,99,1,ASIA,0,1,7590
IRN,2,2,2,99,1,ASIA,0,1,5469
IRN,2,2,3,99,1,ASIA,0,1,7479
IRN,2,2,99,99,1,ASIA,0,1,150
IRN,2,3,1,0,1,ASIA,0,1,6443
IRN,2,3,2,0,1,ASIA,0,1,5470
IRN,2,3,3,0,1,ASIA,0,1,2481
IRN,2,3,99,0,1,ASIA,0,1,637
IRN,2,3,1,1,1,ASIA,0,1,27240
IRN,2,3,2,1,1,ASIA,0,1,24800
IRN,2,3,3,1,1,ASIA,0,1,21688
IRN,2,3,99,1,1,ASIA,0,1,724
IRN,2,3,1,99,1,ASIA,0,1,1002
IRN,2,3,2,99,1,ASIA,0,1,406
IRN,2,3,3,99,1,ASIA,0,1,714
IRN,2,3,99,99,1,ASIA,0,1,32
IRQ,1,0,1,0,1,ASIA,0,1,25493
IRQ,1,0,2,0,1,ASIA,0,1,3
IRQ,1,0,99,0,1,ASIA,0,1,10626
IRQ,1,0,1,1,1,ASIA,0,1,4424
IRQ,1,0,2,1,1,ASIA,0,1,1
IRQ,1,0,99,1,1,ASIA,0,1,5922
IRQ,1,0,1,99,1,ASIA,0,1,1386
IRQ,1,0,99,99,1,ASIA,0,1,16380
IRQ,1,1,1,0,1,ASIA,0,1,20964
IRQ,1,1,2,0,1,ASIA,0,1,8427
IRQ,1,1,3,0,1,ASIA,0,1,997
IRQ,1,1,99,0,1,ASIA,0,1,3122
IRQ,1,1,1,1,1,ASIA,0,1,11006
IRQ,1,1,2,1,1,ASIA,0,1,14370
IRQ,1,1,3,1,1,ASIA,0,1,2577
IRQ,1,1,99,1,1,ASIA,0,1,1407
IRQ,1,1,1,99,1,ASIA,0,1,1134
IRQ,1,1,2,99,1,ASIA,0,1,2225
IRQ,1,1,3,99,1,ASIA,0,1,131
IRQ,1,1,99,99,1,ASIA,0,1,177
IRQ,1,2,1,0,1,ASIA,0,1,66003
IRQ,1,2,2,0,1,ASIA,0,1,33930
IRQ,1,2,3,0,1,ASIA,0,1,39150
IRQ,1,2,99,0,1,ASIA,0,1,8189
IRQ,1,2,1,1,1,ASIA,0,1,52481
IRQ,1,2,2,1,1,ASIA,0,1,53307
IRQ,1,2,3,1,1,ASIA,0,1,70551
IRQ,1,2,99,1,1,ASIA,0,1,3164
IRQ,1,2,1,99,1,ASIA,0,1,21283
IRQ,1,2,2,99,1,ASIA,0,1,7870
IRQ,1,2,3,99,1,ASIA,0,1,18039
IRQ,1,2,99,99,1,ASIA,0,1,435
IRQ,1,3,1,0,1,ASIA,0,1,3656
IRQ,1,3,2,0,1,ASIA,0,1,1874
IRQ,1,3,3,0,1,ASIA,0,1,2834
IRQ,1,3,99,0,1,ASIA,0,1,383
IRQ,1,3,1,1,1,ASIA,0,1,20246
IRQ,1,3,2,1,1,ASIA,0,1,14301
IRQ,1,3,3,1,1,ASIA,0,1,16230
IRQ,1,3,99,1,1,ASIA,0,1,925
IRQ,1,3,1,99,1,ASIA,0,1,100
IRQ,1,3,2,99,1,ASIA,0,1,73
IRQ,1,3,3,99,1,ASIA,0,1,2360
IRQ,1,3,99,99,1,ASIA,0,1,46
IRQ,2,0,1,0,1,ASIA,0,1,19039
IRQ,2,0,99,0,1,ASIA,0,1,9124
IRQ,2,0,1,1,1,ASIA,0,1,4993
IRQ,2,0,99,1,1,ASIA,0,1,5017
IRQ,2,0,1,99,1,ASIA,0,1,1165
IRQ,2,0,99,99,1,ASIA,0,1,14453
IRQ,2,1,1,0,1,ASIA,0,1,15420
IRQ,2,1,2,0,1,ASIA,0,1,5357
IRQ,2,1,3,0,1,ASIA,0,1,1649
IRQ,2,1,99,0,1,ASIA,0,1,1405
IRQ,2,1,1,1,1,ASIA,0,1,10883
IRQ,2,1,2,1,1,ASIA,0,1,12784
IRQ,2,1,3,1,1,ASIA,0,1,2792
IRQ,2,1,99,1,1,ASIA,0,1,1305
IRQ,2,1,1,99,1,ASIA,0,1,2625
IRQ,2,1,2,99,1,ASIA,0,1,3040
IRQ,2,1,3,99,1,ASIA,0,1,154
IRQ,2,1,99,99,1,ASIA,0,1,94
IRQ,2,2,1,0,1,ASIA,0,1,45044
IRQ,2,2,2,0,1,ASIA,0,1,24499
IRQ,2,2,3,0,1,ASIA,0,1,29830
IRQ,2,2,99,0,1,ASIA,0,1,5219
IRQ,2,2,1,1,1,ASIA,0,1,44786
IRQ,2,2,2,1,1,ASIA,0,1,48516
IRQ,2,2,3,1,1,ASIA,0,1,60405
IRQ,2,2,99,1,1,ASIA,0,1,3327
IRQ,2,2,1,99,1,ASIA,0,1,8073
IRQ,2,2,2,99,1,ASIA,0,1,16056
IRQ,2,2,3,99,1,ASIA,0,1,5356
IRQ,2,2,99,99,1,ASIA,0,1,242
IRQ,2,3,1,0,1,ASIA,0,1,8566
IRQ,2,3,2,0,1,ASIA,0,1,2012
IRQ,2,3,3,0,1,ASIA,0,1,1944
IRQ,2,3,99,0,1,ASIA,0,1,714
IRQ,2,3,1,1,1,ASIA,0,1,28765
IRQ,2,3,2,1,1,ASIA,0,1,10531
IRQ,2,3,3,1,1,ASIA,0,1,9183
IRQ,2,3,99,1,1,ASIA,0,1,1914
IRQ,2,3,1,99,1,ASIA,0,1,1762
IRQ,2,3,2,99,1,ASIA,0,1,74
IRQ,2,3,3,99,1,ASIA,0,1,106
IRQ,2,3,99,99,1,ASIA,0,1,216
ISL,1,0,99,0,1,EURO,1,0,704
ISL,1,0,99,1,1,EURO,1,0,30755
ISL,1,1,1,0,1,EURO,1,0,38
ISL,1,1,2,0,1,EURO,1,0,3
ISL,1,1,1,1,1,EURO,1,0,13477
ISL,1,1,2,1,1,EURO,1,0,6608
ISL,1,1,3,1,1,EURO,1,0,440
ISL,1,2,1,0,1,EURO,1,0,29
ISL,1,2,2,0,1,EURO,1,0,33
ISL,1,2,3,0,1,EURO,1,0,64
ISL,1,2,1,1,1,EURO,1,0,17048
ISL,1,2,2,1,1,EURO,1,0,32631
ISL,1,2,3,1,1,EURO,1,0,23513
ISL,1,3,1,0,1,EURO,1,0,2
ISL,1,3,2,0,1,EURO,1,0,12
ISL,1,3,3,0,1,EURO,1,0,5
ISL,1,3,1,1,1,EURO,1,0,5134
ISL,1,3,2,1,1,EURO,1,0,11332
ISL,1,3,3,1,1,EURO,1,0,4617
ISL,2,0,99,0,1,EURO,1,0,675
ISL,2,0,99,1,1,EURO,1,0,29375
ISL,2,1,1,0,1,EURO,1,0,72
ISL,2,1,2,0,1,EURO,1,0,6
ISL,2,1,1,1,1,EURO,1,0,11198
ISL,2,1,2,1,1,EURO,1,0,7457
ISL,2,1,3,1,1,EURO,1,0,733
ISL,2,2,1,0,1,EURO,1,0,30
ISL,2,2,2,0,1,EURO,1,0,26
ISL,2,2,3,0,1,EURO,1,0,22
ISL,2,2,1,1,1,EURO,1,0,18573
ISL,2,2,2,1,1,EURO,1,0,21312
ISL,2,2,3,1,1,EURO,1,0,31342
ISL,2,3,1,0,1,EURO,1,0,4
ISL,2,3,2,0,1,EURO,1,0,14
ISL,2,3,3,0,1,EURO,1,0,7
ISL,2,3,1,1,1,EURO,1,0,12016
ISL,2,3,2,1,1,EURO,1,0,6888
ISL,2,3,3,1,1,EURO,1,0,4317
ISL,1,0,1,0,1,EURO,1,1,1133
ISL,1,0,99,0,1,EURO,1,1,1097
ISL,1,0,1,1,1,EURO,1,1,760
ISL,1,0,99,1,1,EURO,1,1,392
ISL,1,0,99,99,1,EURO,1,1,19
ISL,1,1,1,0,1,EURO,1,1,531
ISL,1,1,2,0,1,EURO,1,1,416
ISL,1,1,3,0,1,EURO,1,1,308
ISL,1,1,99,0,1,EURO,1,1,316
ISL,1,1,1,1,1,EURO,1,1,385
ISL,1,1,2,1,1,EURO,1,1,670
ISL,1,1,3,1,1,EURO,1,1,128
ISL,1,1,99,1,1,EURO,1,1,9
ISL,1,1,1,99,1,EURO,1,1,2
ISL,1,1,99,99,1,EURO,1,1,13
ISL,1,2,1,0,1,EURO,1,1,932
ISL,1,2,2,0,1,EURO,1,1,2328
ISL,1,2,3,0,1,EURO,1,1,3873
ISL,1,2,99,0,1,EURO,1,1,1783
ISL,1,2,1,1,1,EURO,1,1,364
ISL,1,2,2,1,1,EURO,1,1,945
ISL,1,2,3,1,1,EURO,1,1,2822
ISL,1,2,99,1,1,EURO,1,1,94
ISL,1,2,2,99,1,EURO,1,1,6
ISL,1,2,3,99,1,EURO,1,1,4
ISL,1,2,99,99,1,EURO,1,1,59
ISL,1,3,1,0,1,EURO,1,1,130
ISL,1,3,2,0,1,EURO,1,1,198
ISL,1,3,3,0,1,EURO,1,1,284
ISL,1,3,99,0,1,EURO,1,1,74
ISL,1,3,1,1,1,EURO,1,1,65
ISL,1,3,2,1,1,EURO,1,1,518
ISL,1,3,3,1,1,EURO,1,1,250
ISL,1,3,99,1,1,EURO,1,1,20
ISL,1,3,99,99,1,EURO,1,1,9
ISL,2,0,1,0,1,EURO,1,1,734
ISL,2,0,99,0,1,EURO,1,1,740
ISL,2,0,1,1,1,EURO,1,1,629
ISL,2,0,99,1,1,EURO,1,1,293
ISL,2,0,99,99,1,EURO,1,1,21
ISL,2,1,1,0,1,EURO,1,1,569
ISL,2,1,2,0,1,EURO,1,1,739
ISL,2,1,3,0,1,EURO,1,1,112
ISL,2,1,99,0,1,EURO,1,1,396
ISL,2,1,1,1,1,EURO,1,1,291
ISL,2,1,2,1,1,EURO,1,1,74
ISL,2,1,3,1,1,EURO,1,1,42
ISL,2,1,99,1,1,EURO,1,1,18
ISL,2,1,1,99,1,EURO,1,1,1
ISL,2,1,2,99,1,EURO,1,1,1
ISL,2,1,99,99,1,EURO,1,1,12
ISL,2,2,1,0,1,EURO,1,1,934
ISL,2,2,2,0,1,EURO,1,1,2746
ISL,2,2,3,0,1,EURO,1,1,5161
ISL,2,2,99,0,1,EURO,1,1,1253
ISL,2,2,1,1,1,EURO,1,1,708
ISL,2,2,2,1,1,EURO,1,1,1867
ISL,2,2,3,1,1,EURO,1,1,2009
ISL,2,2,99,1,1,EURO,1,1,34
ISL,2,2,2,99,1,EURO,1,1,2
ISL,2,2,3,99,1,EURO,1,1,3
ISL,2,2,99,99,1,EURO,1,1,76
ISL,2,3,1,0,1,EURO,1,1,129
ISL,2,3,2,0,1,EURO,1,1,770
ISL,2,3,3,0,1,EURO,1,1,195
ISL,2,3,99,0,1,EURO,1,1,44
ISL,2,3,1,1,1,EURO,1,1,233
ISL,2,3,2,1,1,EURO,1,1,719
ISL,2,3,3,1,1,EURO,1,1,732
ISL,2,3,99,1,1,EURO,1,1,15
ISL,2,3,99,99,1,EURO,1,1,6
ISR,1,1,1,0,1,ASIA,1,0,35249
ISR,1,1,2,0,1,ASIA,1,0,20240
ISR,1,1,3,0,1,ASIA,1,0,433
ISR,1,1,1,1,1,ASIA,1,0,224058
ISR,1,1,2,1,1,ASIA,1,0,311769
ISR,1,1,3,1,1,ASIA,1,0,20954
ISR,1,1,99,1,1,ASIA,1,0,36
ISR,1,2,1,0,1,ASIA,1,0,15017
ISR,1,2,2,0,1,ASIA,1,0,7744
ISR,1,2,3,0,1,ASIA,1,0,3571
ISR,1,2,1,1,1,ASIA,1,0,203289
ISR,1,2,2,1,1,ASIA,1,0,612846
ISR,1,2,3,1,1,ASIA,1,0,614285
ISR,1,2,99,1,1,ASIA,1,0,252
ISR,1,3,1,0,1,ASIA,1,0,1317
ISR,1,3,2,0,1,ASIA,1,0,281
ISR,1,3,3,0,1,ASIA,1,0,146
ISR,1,3,1,1,1,ASIA,1,0,42083
ISR,1,3,2,1,1,ASIA,1,0,39587
ISR,1,3,3,1,1,ASIA,1,0,55772
ISR,1,3,99,1,1,ASIA,1,0,120
ISR,2,1,1,0,1,ASIA,1,0,14052
ISR,2,1,2,0,1,ASIA,1,0,3706
ISR,2,1,3,0,1,ASIA,1,0,505
ISR,2,1,1,1,1,ASIA,1,0,208253
ISR,2,1,2,1,1,ASIA,1,0,310238
ISR,2,1,3,1,1,ASIA,1,0,37618
ISR,2,1,99,1,1,ASIA,1,0,75
ISR,2,2,1,0,1,ASIA,1,0,14611
ISR,2,2,2,0,1,ASIA,1,0,3951
ISR,2,2,3,0,1,ASIA,1,0,3994
ISR,2,2,1,1,1,ASIA,1,0,177027
ISR,2,2,2,1,1,ASIA,1,0,493994
ISR,2,2,3,1,1,ASIA,1,0,739955
ISR,2,2,99,1,1,ASIA,1,0,487
ISR,2,3,1,0,1,ASIA,1,0,1946
ISR,2,3,2,0,1,ASIA,1,0,312
ISR,2,3,3,0,1,ASIA,1,0,226
ISR,2,3,1,1,1,ASIA,1,0,58315
ISR,2,3,2,1,1,ASIA,1,0,39030
ISR,2,3,3,1,1,ASIA,1,0,55128
ISR,2,3,99,1,1,ASIA,1,0,187
ISR,1,0,1,0,1,ASIA,1,1,5314
ISR,1,0,2,0,1,ASIA,1,1,5
ISR,1,0,99,0,1,ASIA,1,1,3581
ISR,1,0,1,1,1,ASIA,1,1,4326
ISR,1,0,2,1,1,ASIA,1,1,4
ISR,1,0,3,1,1,ASIA,1,1,5
ISR,1,0,99,1,1,ASIA,1,1,3410
ISR,1,0,99,99,1,ASIA,1,1,492
ISR,1,1,1,0,1,ASIA,1,1,2120
ISR,1,1,2,0,1,ASIA,1,1,3548
ISR,1,1,3,0,1,ASIA,1,1,392
ISR,1,1,99,0,1,ASIA,1,1,77
ISR,1,1,1,1,1,ASIA,1,1,3770
ISR,1,1,2,1,1,ASIA,1,1,3511
ISR,1,1,3,1,1,ASIA,1,1,1328
ISR,1,1,99,1,1,ASIA,1,1,113
ISR,1,1,1,99,1,ASIA,1,1,17
ISR,1,1,2,99,1,ASIA,1,1,20
ISR,1,1,3,99,1,ASIA,1,1,5
ISR,1,1,99,99,1,ASIA,1,1,174
ISR,1,2,1,0,1,ASIA,1,1,2729
ISR,1,2,2,0,1,ASIA,1,1,14258
ISR,1,2,3,0,1,ASIA,1,1,21125
ISR,1,2,99,0,1,ASIA,1,1,552
ISR,1,2,1,1,1,ASIA,1,1,7801
ISR,1,2,2,1,1,ASIA,1,1,21303
ISR,1,2,3,1,1,ASIA,1,1,41680
ISR,1,2,99,1,1,ASIA,1,1,900
ISR,1,2,1,99,1,ASIA,1,1,75
ISR,1,2,2,99,1,ASIA,1,1,213
ISR,1,2,3,99,1,ASIA,1,1,960
ISR,1,2,99,99,1,ASIA,1,1,38
ISR,1,3,1,0,1,ASIA,1,1,245
ISR,1,3,2,0,1,ASIA,1,1,359
ISR,1,3,3,0,1,ASIA,1,1,682
ISR,1,3,99,0,1,ASIA,1,1,29
ISR,1,3,1,1,1,ASIA,1,1,3041
ISR,1,3,2,1,1,ASIA,1,1,4759
ISR,1,3,3,1,1,ASIA,1,1,8477
ISR,1,3,99,1,1,ASIA,1,1,146
ISR,1,3,1,99,1,ASIA,1,1,7
ISR,1,3,2,99,1,ASIA,1,1,15
ISR,1,3,3,99,1,ASIA,1,1,170
ISR,1,3,99,99,1,ASIA,1,1,124
ISR,1,99,99,99,1,ASIA,1,1,349
ISR,2,0,1,0,1,ASIA,1,1,4407
ISR,2,0,99,0,1,ASIA,1,1,3292
ISR,2,0,1,1,1,ASIA,1,1,5902
ISR,2,0,99,1,1,ASIA,1,1,4269
ISR,2,0,1,99,1,ASIA,1,1,62
ISR,2,0,99,99,1,ASIA,1,1,380
ISR,2,1,1,0,1,ASIA,1,1,1777
ISR,2,1,2,0,1,ASIA,1,1,2138
ISR,2,1,3,0,1,ASIA,1,1,679
ISR,2,1,99,0,1,ASIA,1,1,71
ISR,2,1,1,1,1,ASIA,1,1,3858
ISR,2,1,2,1,1,ASIA,1,1,3474
ISR,2,1,3,1,1,ASIA,1,1,1923
ISR,2,1,99,1,1,ASIA,1,1,99
ISR,2,1,1,99,1,ASIA,1,1,18
ISR,2,1,2,99,1,ASIA,1,1,12
ISR,2,1,3,99,1,ASIA,1,1,3
ISR,2,1,99,99,1,ASIA,1,1,143
ISR,2,2,1,0,1,ASIA,1,1,2636
ISR,2,2,2,0,1,ASIA,1,1,7839
ISR,2,2,3,0,1,ASIA,1,1,16946
ISR,2,2,99,0,1,ASIA,1,1,549
ISR,2,2,1,1,1,ASIA,1,1,5898
ISR,2,2,2,1,1,ASIA,1,1,15374
ISR,2,2,3,1,1,ASIA,1,1,31702
ISR,2,2,99,1,1,ASIA,1,1,525
ISR,2,2,1,99,1,ASIA,1,1,303
ISR,2,2,2,99,1,ASIA,1,1,233
ISR,2,2,3,99,1,ASIA,1,1,322
ISR,2,2,99,99,1,ASIA,1,1,316
ISR,2,3,1,0,1,ASIA,1,1,642
ISR,2,3,2,0,1,ASIA,1,1,329
ISR,2,3,3,0,1,ASIA,1,1,492
ISR,2,3,99,0,1,ASIA,1,1,21
ISR,2,3,1,1,1,ASIA,1,1,2283
ISR,2,3,2,1,1,ASIA,1,1,5384
ISR,2,3,3,1,1,ASIA,1,1,5577
ISR,2,3,99,1,1,ASIA,1,1,165
ISR,2,3,2,99,1,ASIA,1,1,44
ISR,2,3,3,99,1,ASIA,1,1,4
ISR,2,3,99,99,1,ASIA,1,1,224
ITA,1,0,99,0,1,EURO,1,0,351546
ITA,1,0,99,1,1,EURO,1,0,3778777
ITA,1,1,1,0,1,EURO,1,0,22329
ITA,1,1,2,0,1,EURO,1,0,2312
ITA,1,1,3,0,1,EURO,1,0,117
ITA,1,1,1,1,1,EURO,1,0,1393038
ITA,1,1,2,1,1,EURO,1,0,1232257
ITA,1,1,3,1,1,EURO,1,0,82766
ITA,1,2,1,0,1,EURO,1,0,1007
ITA,1,2,2,0,1,EURO,1,0,456
ITA,1,2,3,0,1,EURO,1,0,740
ITA,1,2,1,1,1,EURO,1,0,5781762
ITA,1,2,2,1,1,EURO,1,0,6166820
ITA,1,2,3,1,1,EURO,1,0,2294589
ITA,1,3,1,0,1,EURO,1,0,178
ITA,1,3,2,0,1,EURO,1,0,111
ITA,1,3,3,0,1,EURO,1,0,225
ITA,1,3,1,1,1,EURO,1,0,4026137
ITA,1,3,2,1,1,EURO,1,0,1098547
ITA,1,3,3,1,1,EURO,1,0,460152
ITA,2,0,99,0,1,EURO,1,0,324767
ITA,2,0,99,1,1,EURO,1,0,3593503
ITA,2,1,1,0,1,EURO,1,0,18430
ITA,2,1,2,0,1,EURO,1,0,4445
ITA,2,1,3,0,1,EURO,1,0,155
ITA,2,1,1,1,1,EURO,1,0,1214400
ITA,2,1,2,1,1,EURO,1,0,1185932
ITA,2,1,3,1,1,EURO,1,0,136398
ITA,2,2,1,0,1,EURO,1,0,342
ITA,2,2,2,0,1,EURO,1,0,670
ITA,2,2,3,0,1,EURO,1,0,87
ITA,2,2,1,1,1,EURO,1,0,5290864
ITA,2,2,2,1,1,EURO,1,0,5958477
ITA,2,2,3,1,1,EURO,1,0,2927524
ITA,2,3,1,0,1,EURO,1,0,99
ITA,2,3,2,0,1,EURO,1,0,380
ITA,2,3,3,0,1,EURO,1,0,30
ITA,2,3,1,1,1,EURO,1,0,5981287
ITA,2,3,2,1,1,EURO,1,0,919834
ITA,2,3,3,1,1,EURO,1,0,328983
ITA,1,0,1,0,1,EURO,1,1,21937
ITA,1,0,2,0,1,EURO,1,1,11
ITA,1,0,3,0,1,EURO,1,1,1
ITA,1,0,99,0,1,EURO,1,1,15224
ITA,1,0,1,1,1,EURO,1,1,11477
ITA,1,0,2,1,1,EURO,1,1,4
ITA,1,0,99,1,1,EURO,1,1,4456
ITA,1,0,1,99,1,EURO,1,1,1270
ITA,1,0,99,99,1,EURO,1,1,1402
ITA,1,1,1,0,1,EURO,1,1,18641
ITA,1,1,2,0,1,EURO,1,1,18330
ITA,1,1,3,0,1,EURO,1,1,8806
ITA,1,1,99,0,1,EURO,1,1,1342
ITA,1,1,1,1,1,EURO,1,1,4199
ITA,1,1,2,1,1,EURO,1,1,5825
ITA,1,1,3,1,1,EURO,1,1,1360
ITA,1,1,99,1,1,EURO,1,1,534
ITA,1,1,1,99,1,EURO,1,1,769
ITA,1,1,2,99,1,EURO,1,1,815
ITA,1,1,3,99,1,EURO,1,1,672
ITA,1,1,99,99,1,EURO,1,1,75
ITA,1,2,1,0,1,EURO,1,1,186201
ITA,1,2,2,0,1,EURO,1,1,167257
ITA,1,2,3,0,1,EURO,1,1,169376
ITA,1,2,99,0,1,EURO,1,1,10772
ITA,1,2,1,1,1,EURO,1,1,33165
ITA,1,2,2,1,1,EURO,1,1,77778
ITA,1,2,3,1,1,EURO,1,1,75684
ITA,1,2,99,1,1,EURO,1,1,4293
ITA,1,2,1,99,1,EURO,1,1,1271
ITA,1,2,2,99,1,EURO,1,1,5642
ITA,1,2,3,99,1,EURO,1,1,9041
ITA,1,2,99,99,1,EURO,1,1,358
ITA,1,3,1,0,1,EURO,1,1,129390
ITA,1,3,2,0,1,EURO,1,1,43810
ITA,1,3,3,0,1,EURO,1,1,15228
ITA,1,3,99,0,1,EURO,1,1,4051
ITA,1,3,1,1,1,EURO,1,1,143911
ITA,1,3,2,1,1,EURO,1,1,79345
ITA,1,3,3,1,1,EURO,1,1,56594
ITA,1,3,99,1,1,EURO,1,1,6895
ITA,1,3,1,99,1,EURO,1,1,2199
ITA,1,3,2,99,1,EURO,1,1,2650
ITA,1,3,3,99,1,EURO,1,1,865
ITA,1,3,99,99,1,EURO,1,1,800
ITA,1,99,2,0,1,EURO,1,1,24
ITA,1,99,99,99,1,EURO,1,1,1919
ITA,2,0,1,0,1,EURO,1,1,19104
ITA,2,0,2,0,1,EURO,1,1,38
ITA,2,0,99,0,1,EURO,1,1,16023
ITA,2,0,1,1,1,EURO,1,1,11711
ITA,2,0,3,1,1,EURO,1,1,3
ITA,2,0,99,1,1,EURO,1,1,4918
ITA,2,0,1,99,1,EURO,1,1,1100
ITA,2,0,99,99,1,EURO,1,1,1346
ITA,2,1,1,0,1,EURO,1,1,14171
ITA,2,1,2,0,1,EURO,1,1,16501
ITA,2,1,3,0,1,EURO,1,1,7522
ITA,2,1,99,0,1,EURO,1,1,1454
ITA,2,1,1,1,1,EURO,1,1,4673
ITA,2,1,2,1,1,EURO,1,1,6325
ITA,2,1,3,1,1,EURO,1,1,1871
ITA,2,1,99,1,1,EURO,1,1,389
ITA,2,1,1,99,1,EURO,1,1,193
ITA,2,1,2,99,1,EURO,1,1,1727
ITA,2,1,3,99,1,EURO,1,1,261
ITA,2,1,99,99,1,EURO,1,1,66
ITA,2,2,1,0,1,EURO,1,1,122888
ITA,2,2,2,0,1,EURO,1,1,89471
ITA,2,2,3,0,1,EURO,1,1,126925
ITA,2,2,99,0,1,EURO,1,1,7025
ITA,2,2,1,1,1,EURO,1,1,38537
ITA,2,2,2,1,1,EURO,1,1,73884
ITA,2,2,3,1,1,EURO,1,1,65704
ITA,2,2,99,1,1,EURO,1,1,4214
ITA,2,2,1,99,1,EURO,1,1,777
ITA,2,2,2,99,1,EURO,1,1,3181
ITA,2,2,3,99,1,EURO,1,1,8564
ITA,2,2,99,99,1,EURO,1,1,206
ITA,2,3,1,0,1,EURO,1,1,126542
ITA,2,3,2,0,1,EURO,1,1,18127
ITA,2,3,3,0,1,EURO,1,1,6296
ITA,2,3,99,0,1,EURO,1,1,3920
ITA,2,3,1,1,1,EURO,1,1,207274
ITA,2,3,2,1,1,EURO,1,1,66433
ITA,2,3,3,1,1,EURO,1,1,32091
ITA,2,3,99,1,1,EURO,1,1,5824
ITA,2,3,1,99,1,EURO,1,1,4285
ITA,2,3,2,99,1,EURO,1,1,1993
ITA,2,3,3,99,1,EURO,1,1,210
ITA,2,3,99,99,1,EURO,1,1,933
JAM,1,0,1,0,1,SCAC,0,1,5357
JAM,1,0,99,0,1,SCAC,0,1,2144
JAM,1,0,1,1,1,SCAC,0,1,5510
JAM,1,0,99,1,1,SCAC,0,1,1313
JAM,1,0,99,99,1,SCAC,0,1,7
JAM,1,1,1,0,1,SCAC,0,1,5235
JAM,1,1,2,0,1,SCAC,0,1,12879
JAM,1,1,3,0,1,SCAC,0,1,1964
JAM,1,1,99,0,1,SCAC,0,1,8
JAM,1,1,1,1,1,SCAC,0,1,4528
JAM,1,1,2,1,1,SCAC,0,1,11428
JAM,1,1,3,1,1,SCAC,0,1,1890
JAM,1,1,99,1,1,SCAC,0,1,36
JAM,1,1,1,99,1,SCAC,0,1,1
JAM,1,1,2,99,1,SCAC,0,1,6
JAM,1,1,99,99,1,SCAC,0,1,12
JAM,1,2,1,0,1,SCAC,0,1,24969
JAM,1,2,2,0,1,SCAC,0,1,69514
JAM,1,2,3,0,1,SCAC,0,1,26293
JAM,1,2,99,0,1,SCAC,0,1,53
JAM,1,2,1,1,1,SCAC,0,1,23834
JAM,1,2,2,1,1,SCAC,0,1,101828
JAM,1,2,3,1,1,SCAC,0,1,81848
JAM,1,2,99,1,1,SCAC,0,1,321
JAM,1,2,1,99,1,SCAC,0,1,6
JAM,1,2,2,99,1,SCAC,0,1,18
JAM,1,2,3,99,1,SCAC,0,1,24
JAM,1,2,99,99,1,SCAC,0,1,81
JAM,1,3,1,0,1,SCAC,0,1,10161
JAM,1,3,2,0,1,SCAC,0,1,5351
JAM,1,3,3,0,1,SCAC,0,1,2668
JAM,1,3,99,0,1,SCAC,0,1,6
JAM,1,3,1,1,1,SCAC,0,1,35000
JAM,1,3,2,1,1,SCAC,0,1,20972
JAM,1,3,3,1,1,SCAC,0,1,16959
JAM,1,3,99,1,1,SCAC,0,1,11
JAM,1,3,1,99,1,SCAC,0,1,1
JAM,1,3,2,99,1,SCAC,0,1,2
JAM,1,3,3,99,1,SCAC,0,1,1
JAM,1,3,99,99,1,SCAC,0,1,7
JAM,2,0,1,0,1,SCAC,0,1,6669
JAM,2,0,99,0,1,SCAC,0,1,1540
JAM,2,0,1,1,1,SCAC,0,1,5264
JAM,2,0,99,1,1,SCAC,0,1,1601
JAM,2,0,99,99,1,SCAC,0,1,10
JAM,2,1,1,0,1,SCAC,0,1,6116
JAM,2,1,2,0,1,SCAC,0,1,11384
JAM,2,1,3,0,1,SCAC,0,1,3073
JAM,2,1,99,0,1,SCAC,0,1,8
JAM,2,1,1,1,1,SCAC,0,1,4394
JAM,2,1,2,1,1,SCAC,0,1,9607
JAM,2,1,3,1,1,SCAC,0,1,3846
JAM,2,1,99,1,1,SCAC,0,1,66
JAM,2,1,1,99,1,SCAC,0,1,1
JAM,2,1,2,99,1,SCAC,0,1,4
JAM,2,1,3,99,1,SCAC,0,1,2
JAM,2,1,99,99,1,SCAC,0,1,12
JAM,2,2,1,0,1,SCAC,0,1,21048
JAM,2,2,2,0,1,SCAC,0,1,59636
JAM,2,2,3,0,1,SCAC,0,1,34351
JAM,2,2,99,0,1,SCAC,0,1,60
JAM,2,2,1,1,1,SCAC,0,1,29857
JAM,2,2,2,1,1,SCAC,0,1,112851
JAM,2,2,3,1,1,SCAC,0,1,144294
JAM,2,2,99,1,1,SCAC,0,1,435
JAM,2,2,1,99,1,SCAC,0,1,5
JAM,2,2,2,99,1,SCAC,0,1,31
JAM,2,2,3,99,1,SCAC,0,1,61
JAM,2,2,99,99,1,SCAC,0,1,74
JAM,2,3,1,0,1,SCAC,0,1,13164
JAM,2,3,2,0,1,SCAC,0,1,5058
JAM,2,3,3,0,1,SCAC,0,1,2666
JAM,2,3,99,0,1,SCAC,0,1,3
JAM,2,3,1,1,1,SCAC,0,1,48182
JAM,2,3,2,1,1,SCAC,0,1,41100
JAM,2,3,3,1,1,SCAC,0,1,29255
JAM,2,3,99,1,1,SCAC,0,1,17
JAM,2,3,2,99,1,SCAC,0,1,3
